,Id,EssaySet,Score1,Score2,EssayText,split
1361,14345,6,0,0,THE CYTOPLASM MOVES SUBSTANCES AROUND THE CELL. THE CELL ALSO USES PROTEIN SYNTHESIS TO MOVE PROTEINS AROUND THE CELL.,train
1362,15001,6,0,0,1) blood vessels2) the brain  3) vessels,train
1363,15379,6,0,0,Diffusion- liquid slowly spreads solid through liquid until it's spread out evenly (ex. powdered chocolate in chocolate milk),train
1364,14391,6,0,0,mRNA-messenger RNA that delivers information to other cellstRNA-transcript RNA that writes the information for the mRNArRNA-,train
1365,14812,6,0,0,One process is habitat location.Second process is homeostasis.Third process is geographical isolation.,train
1366,14851,6,0,0,1.Communitcation2.Filters 3.protects,train
1367,14201,6,0,0,Blood clots that way the blood wont get out of control.,train
1368,14656,6,1,1,Diffusion is used which is the movement of particles across a semi permiable  membrane from a high to low concentration. Osmosis is also used which is the movment of particles from hypotonic and hypertonic solutions.,train
1369,15114,6,1,1,"The membrane surface in a cell is referred to as being 'semi-permeable.' This means that only certain things are capable of entering the cell. Therefore, the membrane would regulate what enters or leaves the cell. With these particular processes happening, the travel of substances across the cell membrane would be limited.",train
1370,15534,6,0,0,Three types of processes used by cells to control the movement of substances are Osmosis.,train
1371,15482,6,0,0,The cells divide. 23 chromosomes for a male and 46 chromosomes for a female. Mitosis and meiosis take place in the function of a cell. And enzymes help proteins to be made. Diploid is all 46 chromosomes. Haploid is half and that is only 23.,train
1372,14420,6,1,0,1. A permeable membrane chooses what objects enter and leave the cell.2. Active transport helps larger objects pass through this permeable membrane.3. Passive transport also helps other objects move from inside the cell or out.,train
1373,15696,6,0,0,"Diffusion, meioses.",train
1374,15416,6,0,0,"Osmosis, Diffusion, and Equilibrium.",train
1375,14143,6,2,2,One process cells use to control the movement of substances across the area is osmosis.  Osmosis is when a substance passes through water to move from a higher concentration gradient to a lower concentration gradient.  A second process used to help control the movement is diffusion.  Diffusion is the movement from a higher concentration gradient to a lower concentration gradient.  A third process to help control movement is facilitated diffusion where particles are used to help the movement from the high to low concentration gradients.,train
1376,15026,6,0,0,One of the processes used by cells would be the The NUCLEOUS to tell the cell what to do. Then there is the FLAGELUM Which is the tail the moves to help the crell move around. The last one would be the CELL MEMBRAIN That holdeverytjing in and not floting out.,train
1377,14731,6,0,0,defussionosmosisactive transport,train
1378,14570,6,0,0,"disruptive, stabilizing, and molting",train
1379,14464,6,0,0,"Body, Flagellum, Feet",train
1380,13964,6,0,0,1.The structure og the cell's is the same2.living cell's come from another living cell3. cell's come from cell's,train
1381,14483,6,0,0,The to enter the cell you have to use ATP energy.,test
1382,14060,6,0,0,"The cell uses three processes. These three processes are pushing, where the cell pushes the substance crossing the membrane. The second process that a cell uses is carrying the substance across the membrane, and the third one is steering, where the cell steers the substance in order for it not to crash.",train
1383,13986,6,0,0,"The cells use active transport, osmosis, and diffusion to control the movement of substances across the cell membrane. In active transport, the substances move thought the opening (tubes) in the cell membrane to get into the cell. They osmosis, the substances need to be small so they can pass through the membrane. Lastly, in diffusion, they difuse into the cell.",train
1384,15087,6,0,0,"The 3 processes used by cells to control movement are osmosis, diffusion and active transport.",train
1385,14307,6,3,3,"These include passive/active transport, facilitated diffusion, and osmosis. Passive transport does not require energy, but active transport does. Passive transport is high to low concentration, and active transport is low to high concentration. Facilitated diffusion is when a protein in the cell membrance is used to aid in the transfer of substances. Osmosis is the diffusion of water across the cell membrane.",train
1386,14675,6,0,0,Process one- nuclear envelope and pores allow things to travel in and out of the nucleus. Process two- Cell membrane protects the cell and also decides what can go in and out of the cell.Process three- osmosis,train
1387,15170,6,0,0,carryout-the cells take the substance across the membrane.miosis-cell transformation moves the information.mitosis- second part moves the rest of the cell in its transformation.,train
1388,14477,6,2,2,Diffusion is when small particles cross over the membrane from areas of high concentration to areas of low concentration. It does not require energy but is a way to keep the environment in which the cell is in balanced.Osmosis is the diffusion of water particles through the cell membrane. It is also relative to the environment and will move from an area of high concentration of water particles to an area of low concentration of water particles.Facilitated Diffusion is when the cell has to use energy to pass particles through the membrane. It is moving particles from low concentration to high concentration.,train
1389,14929,6,0,0,The mitocodriaGogi apperatus Nucleus,train
1390,14130,6,0,0,1.) They confront it to see if its a bad substance or a good one.2.) If its bad they willl destroy it.3.)If its a good substance it will adapt to it.,train
1391,15168,6,1,1,"Diffusion- Sugar is absorbed into the membrane and travels down the gradient level.Faciliated Diffusion- Requires energy to move down the gradient.Active Transport- Particles are held in a 'pocket', then are brought to the membrane and are released out of the cell.",train
1392,14671,6,0,0,"high to low,",train
1393,15278,6,0,0,"The cells need enzymes to live that help them make tissues then make organells like the heart, lungs, and mussels",train
1394,14335,6,0,0,Passive transportationActive transportationDiffusion,train
1395,15254,6,3,3,"cells use endocytosis, exocytosis and osmosis to move between membranes     In endocytosis, material is encased and becomes part of a cell. in exocytosis the cell encases things inside of itself and sends them out.in osmosis, water is difused and material travels through the membrane",train
1396,15203,6,0,0,Cellular RespirationMeiosisMitosis,train
1397,14665,6,1,0,The cell has a permeated membrane that allows certain things in and keeps certain things out. This also allows the cell to get rid of waste.,train
1398,15305,6,0,0,"Mutation, Diversity, and Homeostastis",train
1399,14891,6,0,0,"The cells have three different processes, one is that the cell helps control movement of things in the cell. Another one is that the cell has cytoplasm that holds all the things together in the cell.",train
1400,14524,6,0,0,"Mitochondria, Golgi Body, Mitosis",test
1401,14132,6,0,0,deffisonosmosis,train
1402,14301,6,0,0,1. cell membrane.2. cell wall.3. nucleus.,train
1403,13963,6,0,0,The membrane recognizes and lets needed protiens go into the cell.Osmosis is a way they keep the liquid in the cell equal to the liquid outside of the cell.Plants use a cell wall to protect the cell and keep out big things and let the little things in.,train
1404,15277,6,0,0,"the nucleus controls everything,the mitochondria tells wat enters and leaves the cell.",train
1405,15143,6,0,0,"The substances that move across the cell membrane are DNA, Protiens, and mRNA.",test
1406,14677,6,0,0,Three processes the cell does is hypertension and hypotension.,train
1407,15478,6,0,0,the cell process controls what enters and leaves tthe cell membrane. it helps control the movement and helpoi t function better,train
1408,14211,6,0,0,"ossmosis, nuclues,photosinthisis",test
1409,15351,6,0,0,"The cells move by the flow of cells, cells do their certain jobs, and cells protect the membrane.",train
1410,14016,6,0,0,"active transport, facilitated diffusion, and osmosis.",train
1411,14806,6,0,0,One type of movement acrossed the membrane is osmosis. Osmosis is when the substance uses water to move across the membrane. Another processes is active transport. Active transport is the processes of moving acrossed the membrane by the membrane being selectivly permeable. The last processes is difussion. Diffusion is when the cells  diffuse so that they can move across the selectivly permeable membrane.,train
1412,14658,6,0,0,"The ER, that makes protein. The RNA, that packages the proteins, and messanger R that delivers the packaged protein.",test
1413,15081,6,0,0,One way the cells controll movement of substances across the cell membrane is through it. A second way is to go across it. And the third way is to go out of it.,test
1414,15033,6,0,0,The three processes used by a cell to control movement of substances across the membrane are...,train
1415,15463,6,0,0,1. DIFFUSION 2.3.,train
1416,15566,6,2,2,"three processes that cells use to control movement is active transport which uses energy to go against the current, passive transport which requires no energy because is goes with the current, and transport protiens which carry substances through and across the membrane.",train
1417,14695,6,0,0,The cell preforms tRNA and mRNA across the cell membrance.,train
1418,15331,6,0,0,osmosis,test
1419,14238,6,0,0,Controlling movement,test
1420,15019,6,0,0,1. tRNA2. lysosomes3. other organelles,test
1421,15608,6,0,0,The cell uses the movement of the liquid to move,test
1422,14317,6,1,1,Osmosis is the movement of water coming in or leaving the cell through the membrane. Diffusion is where the cell evens out the matter on the inside and outside of the cell.,train
1423,15355,6,0,0,The cells use the mitochondria to move things across the cell membrane.  They also use thier golgi bodies and endoplasmic reticulum.,test
1424,14635,6,0,0,"The three processes used by cells are receiving nutrients, throwing away their wastes, and carring out information to other cells.",train
1425,15009,6,0,0,prophasemetaphasetelephase,train
1426,14032,6,0,0,The ribsomes carry it throughout the cell.The mitocandria carries it to the nucleus.The clear liquid stuff carries it through the cell as well.,train
1427,14073,6,0,0,"enrgy,cells and",train
1428,15133,6,0,0,Cells first recognize what is going to be comming through the membrane by sending a singnal to the nucleus so it then cna decide whethere or not whatever wants to enter can. Then the Golgi bodies transport whatever it is through the cell.,train
1429,14298,6,0,0,1.Transcription2.Translation3. Reflection,train
1430,14729,6,0,0,1)anaphase2)telophase3)manaphase,train
1431,15174,6,1,1,"Diffusion, which allows materials to pass in and out, osmosis, through which water passes through the membrane, and active transport, in which specialized processes transport materials past the membrane.",test
1432,15470,6,0,0,"The cells will control movement by the cell wall, the cell membrane, and the flagelluim.",train
1433,14981,6,0,0,The cells use the cell wall to limit movement across the cell.also uses energy.,train
1434,15450,6,0,0,"Three processes used by cells to contol the movement of substances across the cell membrane would be the mitochondria, nucleolous and the nucleus.",test
1435,14091,6,1,1,"Osmosis allows water in to the cell membrane, Reverse osmosis brings water out, and...",train
1436,14411,6,0,0,1. rRNA recieves messages from mRNA.2.mRNA is the messenger RNA its sends messages it is also involved in protein synthesis3. tRNA transverse the RNA,test
1437,14191,6,0,0,They use the cell membrane to transport certain types of things into and outside the cell. They can use the cytoplasm inside to halp also move things. They use proteins to transport thing around the cell.,train
1438,14837,6,1,0,Osmosis transfers water and liquid across the cell membrane.,test
1439,14199,6,1,1,Diffusion is when a liquid is transferred across a membrane.Phagocytosis is when an object is enveloped by the membrane.,train
1440,15149,6,0,0,they use channel proteins to move stuff in and out of the cellthey also use receptor proteins to move stuff in and out,train
1441,15259,6,0,0,They have the whip- like structure.cells to control the movement and to gather the food. gather up and move as a team to protect each other.,test
1442,15535,6,0,0,"Organisms enter the cell membrane, helps it with the cell, and leaves the cell membrane.",train
1443,14578,6,0,0,one thing they do is keep certain things that the cell wants in or out. This is done by a gate like strycture on the surface od the membrane. this mainly allows almost all things to get in and certain things to get out.,train
1444,15265,6,0,0,"The three substances that control the movement across the call membrane.The call wall,clorplast,mitochondrion.",test
1445,14364,6,0,0,pross,train
1446,14521,6,0,0,1. They move by useing little hairs on them.2. They use there membrains to control there movement. 3.  They move when they are need by the membrain.,test
1447,14204,6,0,0,1. the cells only let certain cells in 2. they use little holes in the outer layer to let substances in.3. they fight off any bacteria or anything they dont want on the cells membrane,train
1448,14737,6,0,0,"*The cell transfers oxygen to the organs.*It moves nutrients to other parts of the body. *Cells transfer blood to organs, also.",train
1449,15442,6,1,1,The cell membrane has a semi premiable membrane that only lets certain things go in and out of the cell.,train
1450,14765,6,0,0,The cells use the cell membrane to control what comes in and out of the cell.Because if anything harmful comes in the cell it could damage the newly made cells.And if those get damaged then the cells will not be made or funtion properly.,train
1451,15754,6,0,0,Krebs CycleCellular respirationCell Theory,train
1452,15362,6,0,0,ITMBLOCKS SUBSTANCES FROM ENTERING OR LEAVING THE CELL MEMBRANE,train
1453,14866,6,0,0,Protein synthesis and cell division.,train
1454,14913,6,0,0,"first thing would be there round small shape helps them flow all around the body.second thing would be the mebrane inside the cell, it can give enrgy to help it move and live.therd thing is the function it has in the body. only so that the body notice what it is and it allows it to get to where it needs to go.",test
1455,14418,6,0,0,flagellummitochondria,test
1456,15022,6,0,0,cells use cyotplasm for certain things to move through the human body. Cells also use blood to move certain proteins and cells through the body.,train
1457,15015,6,2,2,"Cells use multiple processes to move substances through the membrane. One major type of cellular movement is passive transport. With passive transport, the cell won't have to use any energy to move the substance. The cell can use diffusion, or osmosis if the cell is moving water. The cell can also use active transport to move substances. It can use endocytosis, to bring substances into the cell, or exocytosis to push substances out.",test
1458,14267,6,0,0,One is the protein channel and it helps control how much of that substance goes through. Two is the cell membrane which tells the substace where to go and how much of it to go. Three is the mitochondria it also tells how much subtance goes where and how much of it.,train
1459,14359,6,0,0,They use the mitochondria to send messages.,test
1460,14020,6,0,0,"One is by moving the cell away from harmful areas. Another is moving the harmful stuff from the cell and bringing in the good stuff. Lastly the cell can move its self to places where it can get more food or water, etc.",train
1461,15108,6,0,0,1. Everything passes through the ER.2. Vacuoles take care of the waste products.3. RNA carries information.,train
1462,14139,6,0,0,"Cells use passive transport through methods of diffusiion and osmosis, and also have the abilirty to use active transport with functions such as exo/endocytosis and sodium potassium pumps.",train
1463,15657,6,0,0,it controls the movement by,test
1464,14655,6,0,0,-to keep there cell in the same shape.-to find food.-to keep diffrent bacteria out of people system.,train
1465,14356,6,0,0,1.anaphase so anaphase means the chromosomes line up in the middle of the membrane2.metaphase they then detach from each other3.telephase they come back and reattach to each other,test
1466,15520,6,0,0,PMAT helps regulate the cells.,train
1467,15678,6,0,0,The cell wall processes the movement in and out of the cell.,train
1468,14004,6,2,2,"Cells use diffusion to move substances from an area of high concentration to an area of low concentration until it reaches equilibrium.  Cells also use osmosis, which is diffusion but with water.",train
1469,15115,6,0,0,"They absorb the substance into the cell, they surround the substance with the cell membrane, or they keep the substance out of the cell.",train
1470,15564,6,0,0,endocytosis- process by which materials move into the cell.exocytosis-process by which matrials move out of the cell.solute pumping-,train
1471,15474,6,0,1,"Water is moved by osmosis.Insulin is moved by fitting into receptors on the cell membrane to make it open, like a lock and key.Any other nutrients are moved by diffusion.",test
1472,15730,6,0,0,"Sun,Water, and SoilIt makes the plant stay alive so it controls what the plant does.",train
1473,15173,6,0,0,"cell division, cellular respiration, cell wall",train
1474,14800,6,0,0,They have multiple cells stop other cells like they were border patrol.,train
1475,14057,6,0,0,"Cells use ribosomes, mitochondria, and lysosomes to move substances across the cell. Ribosomes carry out protiens. Mitchondria are the powerhouse and provide energy. Lysosomes, which come from the Golgi apparatus, carry out sugars.",test
1476,14613,6,0,1,The permiable membrane only takes in food and energy that is need. It also discards the already used substances in the cell. It also regulates osmosis.,train
1477,14773,6,0,0,The use of RNA  MRNA     and singnals let iff by DNA,train
1478,14807,6,0,0,They get rid of nutrients they dont need.They use different cells to do certain jobs.,train
1479,15458,6,0,0,"osmosis,selectively permeable, and diffussion",test
1480,15517,6,0,0,The first process is when the ribosomes collect all of the substances to take it in the cell. The other process is when the ribosomes takes the substances out. The third is when a virus injects its protein in the cell.,train
1481,14396,6,0,0,"Cells use diffusion, osmosis, and facilitated diffusion to move susbstances across the membrane.  Diffusion and osmosis are types of passive transport.  Diffusion is used to regulate substances with the outside environment using the cell membrane while osmosis transports water and other liquids through the membrane.  On the other hand, facilitated diffusion is a type of active transport.  It is also a type of diffusion, albeit it uses energy to transport the substances out of the cell.",test
1482,13985,6,0,0,"Three processes are when the cell usese other cells, the use of cilai and flagilia.",test
1483,14133,6,0,0,bloodnervescell tissue,train
1484,14586,6,0,0,Passive transport is to help the cells to move throughout the cells. Active transport is the transport that is always active and moving. Sugars are one of the transports to.,test
1485,15476,6,0,0,"Gelate, Genome, Ganglian",train
1486,14068,6,0,0,electric currents through the spinal cord going directly to the brain.,train
1487,15721,6,1,0,sodium potassium pumpchannelsvacuoles,train
1488,14059,6,0,0,Cell Resperation,train
1489,15113,6,0,0,The cell membrane can control what moves into and out of the cell. Mitosis is when the cell divides and and that can help move things across the cell membrance. The cell need to grow and divide or else it would become to big and explode. If it didn't control what moves into and out of it we would most likely die.,test
1490,14503,6,0,0,One way is by using Cilia to move substances across the membrane with small hair-like apendages. Another way is to use Flagella long whip-like apendages used to move substances across the cell membrane. One more way to control the movement of substances across the cell membrane is by releasing ribosomes.,train
1491,14774,6,0,0,One way would be be active transport. Another way would be by,test
1492,14316,6,0,0,"One way they try carry the substances across the cell membrance is that the cells will go through a special kind of door that only allows a certain kind of substance in.Another way is that the special exits that let out a certain kind of substance.And finally, the third one, the way that they are moved into the cell through a door that allows both subtances into the cell.",train
1493,15215,6,0,0,"Cillia, flagella, and",test
1494,15060,6,1,1,"There are many ways a cells materials can enter of leave a cell. Endocytosis is how a cell takes in needed materials in which are to big to fit through the lipid bilayer. Exocytosis is a process in which cells get rid of any waste materials to big to fit through the lipid bilayer. Another way to move substances across the cell membrane is by the sodium-potassium pump. The sodium-potassium pump alows potassium to enter a cell, and sodium to leave a cell. Sodium-potassium pumps only open one way at a time. For example, when the pump is recieving the potassium from outside the cell, the sodium waiting on the indide of the cell can't move through. Endocytosis, Exocytosis, and sodium-potassium pump are three ways substances move across the cell membrane.",train
1495,15679,6,0,0,"The substance go through the membrane,",train
1496,15142,6,0,0,1. Osmosis-controls the amount of water in a cell.2. Vacoles-are organelles that help control excessive water and substances being moved around the cell membrane.3. Cells go through photosynthesis. Substances such as oxygen are controlled.,test
1497,15462,6,0,0,The three processes used by cells to control the movement of substances across the cell membrane are the following:1. osmosis2. meiosis3. mitosis,train
1498,14225,6,0,0,1. The cell cycle,train
1499,15703,6,0,0,"DNA,RNA,tRNA, and mRNA",train
1500,15040,6,0,0,All the membranes are different from evrey other one.,train
1501,14589,6,0,0,"Plasma Membrane: Jelly-like fluid that keeps the parts of the cell in place.Cell Wall: Holds all these parts in the cell, and protects the parts inside such as the nucleus. Keeps foreign organisms out of the cell.",train
1502,13960,6,0,0,MITOSIS MEOSIS TRANSLATION,test
1503,14538,6,1,1,One prosses of moving substances across a cell is Osmosis. This is when water masses through the cell membrane.,train
1504,14975,6,3,3,"THe three types are diffusion, facilitated diffusion, and active transport. Diffusion doesn't use energy to move substances. The movement will always go from high concentration of the substance to low concentration. Once the concentration of the substance reaches equilibrium, or is the equal, the substance will move back and forth equally.A specific type of diffusion is osmosis, the diffusion of water. Facilitaed diffusion is used to transport substances that canot go through te semipermeable cell membrane. It uses no energy because it still diffusion. It uses the channel protiens in the cell membrane so that the substance can pass through. Active transport is used when a substance goes from low to high concentration. This type of transportation does use energy because it 'goes against the flow.' It is used when a cell need to take in nutrients or get rid of waste.",test
1505,14487,6,0,0,"Cells use processes to control the movement of substances across the cell membrane, these processes are respiration, cell division, and also reproduction.",train
1506,14952,6,0,0,"The three processes used by the cell to control the movement if the substances across the cell membrane are the brain of the cell, the motion of the cell and the way that they take care of them selves.",train
1507,15493,6,0,0,1) water is carried throughout the cell,test
1508,14514,6,0,0,"diffusion, crossing over, active diffusion",train
1509,15666,6,0,0,1. Photosynthesis     2. Cell Respiration     3. Mitosis,train
1510,15648,6,0,0,"One form of getting around ould be using a flagellum or tail like structure that enables the cell to move around. Another form is cilla or small tiny hairlike structures that are on the outside of the cell that help the cell move around my grabbing onto things and puling it's slef. Amother way is like in your body, you heart pumps the bood through your blood stream with out any of the stuuctures like a flagellum or cilla. Enabling it to move around.",test
1511,14248,6,0,0,"Ribosomes, Mitochondria, and the nucleus",train
1512,14838,6,0,0,"carry,",train
1513,14389,6,1,1,Osmosis- the ovement of waterDiffusion- the movement in a membraneActive Transport- the movement of energy,train
1514,14830,6,1,1,They control osmosis and diffusion. This is the movement of water across the membrane.  They also allow children to be made.  They are copied form the parents and travel across the membranes. They also attack sickness in the body especially at open wounds.,test
1515,14296,6,1,1,"Passive transport, which lets substances across the cell all the time.  Active transport, lets substances move across the cell as well, but active transport isn't used all the time.  Diffusion, which is the movement of higher concentrations to lower concentrations.",test
1516,15698,6,0,0,"Cells have a cell membrane that controls the movement of substances that come in and out of the cell. Also, the surface area plays a roll in controlling the movement of substances aswell. Along with the cell membrane and the surface around, the volume of the cell also has a part in controlling the movement of substances. If the surface area of a cell is bigger than the volume of a cell, it will make it difficult for things to move across the cell. It is the same as if the volume is larger than the surface area.",train
1517,14650,6,0,0,Flagella- flagella are long  whip-like structures that help them move across an area.Cilia- cilia are hair-like structures that allow the cell to move aroundSlime- slime helps snails slide across areas.,train
1518,14534,6,1,1,-selective penetration; where a cell decides which substances can enter and which can not (?)-cilia; hair-like structures that move the cell (?)-flagellum; also hair-like structures that move the cell (?),train
1519,14822,6,0,0,1.Bacteria2.Viruses3.Vacoules,test
1520,13987,6,0,0,Replication-,train
1521,14890,6,2,2,"Three types of movement that cells use to move substances acrossed the membrane are, one is osomis. Osomis is the movement of water across the cell membrane. Diffusion is also one, during diffusion a substance moves from high to low concertration.",train
1522,15328,6,0,0,"passive transport is what lets everything enter and leave the cell, active transport is the movement of the cell, an the nucleus is what controls everything.",test
1523,14002,6,0,0,the cytoplasm which caries it on the substance.,train
1524,14903,6,0,0,blood flow.,train
1525,15644,6,0,0,1. the smooth ER-transfors stuff to the nucles2. the rough ER-takes stuff from yhe nucles3. the golgie-makes ribosomes,test
1526,14085,6,0,0,Diffusion is the movement of water over cells. Meiosis is the process in which a substance moves over cell membrane for a short period of time. Mitosis is the process in which water or another substance is moved over a membrane for a long period of  time.,train
1527,14612,6,0,0,The cell has a cell wall the controls what comes in and what comes out of the cell. there are holes on the cell wall that only certain things that the cell needs and wants to get rid of.,train
1528,15707,6,0,0,They move the cells.They keep them were the need to be.,train
1529,14222,6,3,2,difussion- movement of substance across the cell membrane without using energyactive transport- movement of a substance across the cell membrane using energyosmosis- water diffusion,train
1530,15577,6,0,0,"DIFFUSION,selitve membrane,",train
1531,14306,6,2,2,Osmosis- The process in which water passes through a cell membrane.Diffusion- The process in which substances other than water pass through a cell membrane.Active Transport- The process in which a cell uses ATP as a source of energy to push substances through the cell membrane.,train
1532,15321,6,2,2,Cells use three main types of processes to move substances across the cell membrane.      Type one is passive transport. This occurs when the cell dosen't use any energy to transport the materials across the cell membrane.     Type two is active transport. This occurs when the cell uses energy to transport the material across the cell membrane.     Type three is mamma mia here we go again my my how can i forget you,train
1533,14106,6,0,0,the cell wall only lets in the good things.the cell membrane helps the other parts of the cell.dna  also go though the cell membrane to get checked out for rna.,train
1534,15432,6,1,1,The cell can use the ion channel to get ions in and out. The cell can also use the sodium potassium pump to move sodium in and potassium out. Then the last thing they can use is an enzyme. The enzymes can cause the bigger ions that can not fit though the ion channel help them move across the cell membrain so they can come in and help the cell function properly.,train
1535,15624,6,0,0,"metaphase,prophase,anaphase",train
1536,14102,6,0,0,"First The organism takes in the food, Then it breaks it down, Finall decomposure takes place.",test
1537,14153,6,0,0,1.REPRODUCTION2.MOVEMENT3.ENERGY,train
1538,14440,6,0,0,photosynthesis- creattion of food for cell imersion- material going inexpulsion- material going out,train
1539,15340,6,0,0,"First the protien comes up to the opening to pass through. Then it uses passive transport, or transport protiens to open the cell membrane and allow the protien to pass through.",train
1540,14923,6,0,0,"crossing over, mutations, cellular respiration",train
1541,14010,6,0,0,1. Golgi apperatus2. Lysosomes3. Endure Rectal,train
1542,15597,6,0,0,One way to control the movement of substances arcoss the membrane is the stomata. This controls how much materials go into and out of the cell by opening and closing. Another way to control the movement is by diffusion. Some water goes into the cell while other go away. cellular respiration also helps the movment of substances.,test
1543,14379,6,0,0,they send out messagesthey work togetherthey dont eat each other,train
1544,15244,6,0,0,the three things used by cells are cellular resperation,train
1545,14413,6,0,1,Osmosis is where water comes in and this process has to keep cells for becoming too engorged. Diffusion- where molecules move through the cell membrane. Facilitated diffusion- that is where molecules cannot get through and need help to do so.,train
1546,15148,6,0,0,The cytoplasm moves stuff across the membrane.,train
1547,15374,6,0,0,"They use passive transport, active transport, and possecive transport.",test
1548,14095,6,1,1,"They use diffusion which they use cells along the membrane to detect things crossing the membrane, they use osmosis which is the crossing of water over the membrane and they use their mitochondria which move waste out of the cell.",train
1549,14342,6,0,0,Transfer,train
1550,14242,6,0,0,1. the cells allows what goes into the membrane.2. the cells allow what goes out of the membrane.3. it controls how the membrane allows the cell to reproduce.,test
1551,14688,6,0,0,"crawl,slide.pull selves with phlagellum",test
1552,15035,6,1,0,"Three processes to control the movement are diffusion, osmosis, and facultative diffusion. Osmosis is the spread of water through an area. Diffusion is when water is used in various parts of the organism and stored throughout the body. Facultative diffusion is when the nutrients are stored to be used for later.",test
1553,14434,6,0,0,TRANSCRIPTION,train
1554,14116,6,0,0,"One process is the use of the flagellum. It is used like a whip to move things from one place to the other. Another process is the cell puts a protien in a bubble like structure to move it through the cytoplasm. Also, a cell uses a protien to move things around.",train
1555,14158,6,0,0,cells can move by tRNA,train
1556,15553,6,0,0,The cell uses osmosis to even out the concentration gradient.The cell uses a solute pump to move substances across the membrance.The cell uses endocytosis to remove items from the cell membrane.,test
1557,15285,6,0,0,Proteins control movementNucleus controls the cellsDNA makes proteins,train
1558,15187,6,0,0,The cell membrane protects the cell.,train
1559,14329,6,0,0,It sends signs to allow that cell to cross over. then it seems that the cells can reproduce.,train
1560,14179,6,0,0,1. Mitochondrion2. Cytoplasm3. Nucleus,train
1561,14516,6,0,0,Transportation they move all around the placeThey soak up nutrientsThey have have ribomsomes They collect enyzymes,train
1562,14860,6,0,0,"1. Flagella: long whip like and helps the cell move, the cell only has one                         2. Silla: little hair like and helps the cell move, many are on the cells.     3. I do not know",train
1563,15063,6,0,0,three prosses that control the movement of a substance is the passive active and transport,test
1564,14771,6,0,0,"One process used by cells to control the movement of substances is Mitosis, which splits the cells. Another process is Miosis which splits the cells again, and the third process used by cells is Mutation.",train
1565,15095,6,0,0,The plasma on the out side of the membrane keeps certain things from getting in and or getting out.,test
1566,15098,6,0,0,1The goglie bodies help by getting rid of stuff not needed in the cell. 2. The cillia helps the cell move,train
1567,14149,6,1,1,Cells use the process called diffusion.  Diffusion is used to move the substances across the cell.Osmosis is used to move water across the cell. Translation occurs to move substances.  Transciption also moves the substances across the cell membrane.,train
1568,14567,6,0,0,MITOSIS  REPRODUDTION  EVULUION,test
1569,15186,6,0,0,repiration,train
1570,14522,6,1,0,The cell membrane is selective on what it lets pass through it.  It only lets certain things that will help the cell pass through its barrier.,test
1571,14932,6,0,0,"translation, transcription, and TRNA.",train
1572,15130,6,0,0,reproduction digestionneucleus,test
1573,15116,6,1,0,"Three processes used by cells to control the movement of substances across the cell membrane are diffusion, facilitated diffusion, and osmosis. Diffusion always substances to move across the cell by slowly being moved through the cell membrane. Facititated diffusion always larger objects to be moved across the cell membrane. Osmosis is where something is moved into the cell by shrinking it and then it regains its shape after being moved into the cell.",train
1574,14355,6,0,0,"flagellum, silluim",train
1575,15454,6,0,0,"1. The cell membrane blocks whatever is trying to come in until it knows that it is safe to enter the cell without doing harm.2. It helps block any unwanted subsances from passing into the cell if they got passed the cell wall.3. It can control what leaves the cell, if it is not supposed to leave, then the cell membrane or cell wall will keep it from leaving. If it is supposed to leave, it will let it pass through.",test
1576,14644,6,0,0,Cells controll the movement of substances across the cell by reducing what they allow out of the cell.,train
1577,15414,6,0,0,OBMOSTIST DIFIGION,train
1578,14642,6,0,0,respration it helps it to move more and faster.,test
1579,14243,6,0,0,Well they can move they reproduce and they have some crazy thing called a cell wall.,train
1580,15207,6,0,0,"centreles, fluids, and proteins",test
1581,15246,6,1,1,"DIFFUSION EVENS OUT SUBSTANCES SO THEY REACH EQUILIBRUM, WHICH IS WHEN THEY ARE EVENLY SPREAD THROUGHOUT A SPACE.OSMOSIS IS THE DIFFUSION OF WATER.THE CELL MEMBRANE IS CONSTRUCTED SO THAT CERTIAN SUBSTANCES CAN FIT IN THROUGH IT AND OTHERS CANT.",train
1582,14922,6,2,1,Sodium-Potasium Valve- active transport that carries sodium out of the cell and potasium into the cellOsmosis- when water travels through the permeable cell membraneNonactive transport- transport of substances down a consentration gradient using no energy,train
1583,15422,6,0,0,"PHOTOSYNTHESIS, ACTIVE TRANSPORT,",train
1584,15712,6,0,0,the nucleus tells where each individual needs to go.,test
1585,15071,6,0,0,1.Digestion 2.reproduction 3.breaking down materials,train
1586,14366,6,0,0,"The three processes used by cells to control movement of substances across the cell membrane are reproduction, storing energy and movement.  In reproduction the cell produces offspring.  Storing energy requires the cell to become more active.  Movement requires the cell to adapt to different places in the cell.",train
1587,13981,6,0,0,equilbrium of substances from higt to low concertrion  diffusion the excreation of water and waste from the cell,train
1588,15640,6,1,1,cells use diffusion to move liquids from one area to another. cells use a selective permeable membrane to allow certain materials to leave and enter the cell.,train
1589,14937,6,0,0,The cell uses cilla no move around to get food. The cell also ueses things golgi apperates to move things out of the cell.,train
1590,14202,6,0,0,1. they block other organisms from entering the cell membrane2. they help build a wall to keep things out3. they kill off bad organisms,train
1591,15753,6,0,0,OSMISOSDIFFUSION,train
1592,15668,6,0,0,The cell movements are:,train
